period,org_code,parent_org,org_name,ae_attendances_type_1,ae_attendances_type_2,ae_attendances_other,booked_ae_type_1,booked_ae_type_2,booked_ae_other,over_4hrs_type_1,over_4hrs_type_2,over_4hrs_other,over_4hrs_booked_type_1,over_4hrs_booked_type_2,over_4hrs_booked_other,dta_4_12hr_waits,dta_12hr_plus_waits,emergency_admissions_type_1,emergency_admissions_type_2,emergency_admissions_other_ae,other_emergency_admissions,source_file,total_ae_attendances,total_over_4hrs,total_emergency_admissions,over_4hrs_rate,admission_rate,over_4hrs_rate_pct,admission_rate_pct,reporting_month,performance_risk
MSitAE-DECEMBER-2023,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6882,0,2985,194,0,83,3658,0,191,74,0,6,754,767,1854,0,0,191,December-2023-revised-130624-nbe280.csv,10144,3929,2045,0.3873225552050473,0.20159700315457413,38.73,20.16,December-2023,High Pressure
MSitAE-DECEMBER-2023,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7846,0,3223,150,0,261,4156,0,83,53,0,12,669,573,2230,0,0,1564,December-2023-revised-130624-nbe280.csv,11480,4304,3794,0.3749128919860627,0.3304878048780488,37.49,33.05,December-2023,High Pressure
MSitAE-DECEMBER-2023,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9289,0,4677,143,0,760,4055,0,160,25,0,0,2301,161,3653,0,0,1757,December-2023-revised-130624-nbe280.csv,14869,4240,5410,0.28515703813302845,0.3638442396933217,28.52,36.38,December-2023,Moderate Pressure
MSitAE-DECEMBER-2023,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9228,0,0,402,0,0,4610,0,0,0,0,0,1363,0,1960,0,0,177,December-2023-revised-130624-nbe280.csv,9630,4610,2137,0.4787123572170301,0.22191069574247144,47.87,22.19,December-2023,High Pressure
MSitAE-DECEMBER-2023,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,10168,0,11599,0,0,0,2736,0,8,0,0,0,96,0,5221,0,60,1256,December-2023-revised-130624-nbe280.csv,21767,2744,6537,0.1260623880185602,0.3003169936141866,12.61,30.03,December-2023,Lower Pressure
MSitAE-DECEMBER-2023,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8674,0,2890,796,0,0,3072,0,0,148,0,0,490,629,2505,0,0,778,December-2023-revised-130624-nbe280.csv,12360,3220,3283,0.2605177993527508,0.2656148867313916,26.05,26.56,December-2023,Moderate Pressure
MSitAE-DECEMBER-2023,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9305,630,2542,1310,0,750,4970,7,54,698,0,10,1546,12,3687,0,0,2282,December-2023-revised-130624-nbe280.csv,14537,5739,5969,0.39478571919928457,0.4106074155602944,39.48,41.06,December-2023,High Pressure
MSitAE-DECEMBER-2023,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2026,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,December-2023-revised-130624-nbe280.csv,2026,11,0,0.005429417571569595,0.0,0.54,0.0,December-2023,Lower Pressure
MSitAE-DECEMBER-2023,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,1595,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,December-2023-revised-130624-nbe280.csv,1595,31,0,0.019435736677115987,0.0,1.94,0.0,December-2023,Lower Pressure
MSitAE-DECEMBER-2023,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,December-2023-revised-130624-nbe280.csv,0,0,165,0.0,0.0,0.0,0.0,December-2023,Lower Pressure
MSitAE-DECEMBER-2023,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,16241,0,10132,0,0,0,8202,0,1212,0,0,0,1408,724,4325,0,0,483,December-2023-revised-130624-nbe280.csv,26373,9414,4808,0.35695597770447046,0.18230766314033292,35.7,18.23,December-2023,High Pressure
MSitAE-DECEMBER-2023,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,11128,0,0,0,0,0,6412,0,0,0,0,0,1033,496,3673,0,0,1699,December-2023-revised-130624-nbe280.csv,11128,6412,5372,0.5762041696621136,0.4827462257368799,57.62,48.27,December-2023,High Pressure
MSitAE-DECEMBER-2023,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,12088,0,8136,0,0,0,4489,0,792,0,0,0,363,1162,3882,0,84,2018,December-2023-revised-130624-nbe280.csv,20224,5281,5984,0.2611253955696203,0.2958860759493671,26.11,29.59,December-2023,Moderate Pressure
MSitAE-DECEMBER-2023,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,8099,0,0,401,0,0,140,0,0,2,0,0,0,0,0,0,December-2023-revised-130624-nbe280.csv,8500,142,0,0.016705882352941178,0.0,1.67,0.0,December-2023,Lower Pressure
MSitAE-DECEMBER-2023,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15157,1676,266,453,0,0,8492,332,15,245,0,0,597,901,3824,0,0,3537,December-2023-revised-130624-nbe280.csv,17552,9084,7361,0.5175478577939836,0.4193824065633546,51.75,41.94,December-2023,High Pressure
MSitAE-DECEMBER-2023,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11656,1635,441,1433,0,117,5594,0,10,532,0,3,1145,3,4085,117,11,4215,December-2023-revised-130624-nbe280.csv,15282,6139,8428,0.4017144352833399,0.5514984949613925,40.17,55.15,December-2023,High Pressure
MSitAE-DECEMBER-2023,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,6844,0,0,198,0,0,280,0,0,77,0,0,0,0,0,0,December-2023-revised-130624-nbe280.csv,7042,357,0,0.05069582504970179,0.0,5.07,0.0,December-2023,Lower Pressure
MSitAE-DECEMBER-2023,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12601,259,0,277,0,0,3337,1,0,24,0,0,353,692,2057,0,0,122,December-2023-revised-130624-nbe280.csv,13137,3362,2179,0.2559183984166857,0.16586739742711426,25.59,16.59,December-2023,Moderate Pressure
MSitAE-DECEMBER-2023,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6715,0,1517,278,0,129,3099,0,248,92,0,21,942,145,2560,0,268,582,December-2023-revised-130624-nbe280.csv,8639,3460,3410,0.40050931820812596,0.3947216112976039,40.05,39.47,December-2023,High Pressure
MSitAE-DECEMBER-2023,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2692,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,December-2023-revised-130624-nbe280.csv,2692,212,0,0.0787518573551263,0.0,7.88,0.0,December-2023,Lower Pressure
MSitAE-DECEMBER-2023,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2767,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,December-2023-revised-130624-nbe280.csv,2767,232,0,0.08384531984098302,0.0,8.38,0.0,December-2023,Lower Pressure
MSitAE-DECEMBER-2023,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6131,0,2685,344,0,5,2816,0,6,135,0,0,679,121,2155,0,0,1178,December-2023-revised-130624-nbe280.csv,9165,2957,3333,0.3226404800872886,0.3636661211129296,32.26,36.37,December-2023,High Pressure
Total,Total,Total,Total,1355782,37696,716480,28438,1586,44936,619155,1567,36514,8223,4,799,104247,43858,406833,1327,4164,133819,December-2023-revised-130624-nbe280.csv,2184918,666262,546143,0.30493684431177737,0.2499604104135716,30.49,25.0,Total,High Pressure
MSitAE-JUNE-2022,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2334,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,2334,58,0,0.024850042844901457,0.0,2.49,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,1832,0,0,0.0,0.0,0.0,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,1854,0,0,0,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,1854,0,0,0.0,0.0,0.0,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,June-2022-revised-110523-ccc333.csv,608,0,4,0.0,0.006578947368421052,0.0,0.66,June-2022,Lower Pressure
MSitAE-JUNE-2022,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1488,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,1502,3,0,0.0019973368841544607,0.0,0.2,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,1237,0,0,0.0,0.0,0.0,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2944,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,2944,94,0,0.03192934782608696,0.0,3.19,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,3229,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,3229,188,0,0.058222359863734904,0.0,5.82,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8239,0,0,371,0,0,3432,0,0,0,0,0,335,0,2287,0,0,528,June-2022-revised-110523-ccc333.csv,8610,3432,2815,0.3986062717770035,0.32694541231126595,39.86,32.69,June-2022,High Pressure
MSitAE-JUNE-2022,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,6869,0,0,0.0,0.0,0.0,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,1815,0,0,0,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,1815,0,0,0.0,0.0,0.0,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,216,1,0,0.004629629629629629,0.0,0.46,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,C82010,NHS ENGLAND MIDLANDS ,OAKHAM MEDICAL PRACTICE,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,238,0,0,0.0,0.0,0.0,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,4633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,4633,0,0,0.0,0.0,0.0,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5967,0,0,135,0,0,2492,0,0,23,0,0,224,232,1353,0,0,432,June-2022-revised-110523-ccc333.csv,6102,2515,1785,0.41215994755817764,0.29252704031465093,41.22,29.25,June-2022,High Pressure
MSitAE-JUNE-2022,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5869,0,0,0,0,0,876,0,0,0,0,0,0,0,975,0,0,214,June-2022-revised-110523-ccc333.csv,5869,876,1189,0.14925881751576078,0.20258987902538764,14.93,20.26,June-2022,Lower Pressure
MSitAE-JUNE-2022,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15102,0,0,0,0,0,4082,0,0,0,0,0,780,2,2939,0,0,822,June-2022-revised-110523-ccc333.csv,15102,4082,3761,0.2702953251225003,0.24903986226989802,27.03,24.9,June-2022,Moderate Pressure
MSitAE-JUNE-2022,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,403,0,0,0.0,0.0,0.0,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,2504,0,0,73,0,0,71,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,2577,71,0,0.027551416375630577,0.0,2.76,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,4638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,4638,0,0,0.0,0.0,0.0,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,June-2022-revised-110523-ccc333.csv,0,0,141,0.0,0.0,0.0,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,5919,0,1509,442,0,305,1803,0,37,0,0,0,535,0,1579,0,0,111,June-2022-revised-110523-ccc333.csv,8175,1840,1690,0.22507645259938838,0.20672782874617737,22.51,20.67,June-2022,Moderate Pressure
MSitAE-JUNE-2022,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3082,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,3082,411,0,0.13335496430889032,0.0,13.34,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,9424,0,0,1499,0,0,4196,0,0,0,0,0,450,99,1496,0,0,812,June-2022-revised-110523-ccc333.csv,10923,4196,2308,0.3841435503066923,0.21129726265677928,38.41,21.13,June-2022,High Pressure
MSitAE-JUNE-2022,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,379,0,0,0.0,0.0,0.0,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,14031,0,0,183,0,0,0,0,0,0,0,0,869,70,3846,4,0,1967,June-2022-revised-110523-ccc333.csv,14214,0,5817,0.0,0.4092444069227522,0.0,40.92,June-2022,Lower Pressure
MSitAE-JUNE-2022,RVY,NHS ENGLAND NORTH WEST ,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,7748,0,2694,332,0,0,2334,0,0,69,0,0,652,137,1955,0,0,90,June-2022-revised-110523-ccc333.csv,10774,2403,2045,0.22303694078336736,0.18980879896046038,22.3,18.98,June-2022,Moderate Pressure
MSitAE-JUNE-2022,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4419,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,4419,117,0,0.026476578411405296,0.0,2.65,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3849,0,0,178,0,0,183,0,0,10,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,4027,193,0,0.04792649615098088,0.0,4.79,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,June-2022-revised-110523-ccc333.csv,0,0,13,0.0,0.0,0.0,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9897,0,1387,100,0,0,2867,0,0,7,0,0,929,0,2466,0,0,444,June-2022-revised-110523-ccc333.csv,11384,2874,2910,0.25245959241040056,0.255621925509487,25.25,25.56,June-2022,Moderate Pressure
MSitAE-JUNE-2022,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,7548,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,7548,29,0,0.003842077371489136,0.0,0.38,0.0,June-2022,Lower Pressure
MSitAE-JUNE-2022,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,2098,0,0,0.0,0.0,0.0,0.0,June-2022,Lower Pressure
